candidate,objective,selection_split,holdout_used_for_selection,adapt_threshold,adapt_accuracy,adapt_balanced_accuracy,adapt_f1,adapt_tn,adapt_fp,adapt_fn,adapt_tp,adapt_sensitivity_high,adapt_specificity_low,adapt_auc,holdout_threshold,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_sensitivity_high,holdout_specificity_low,holdout_auc
single__02_rawtop_whole__extra_d3_l8__sens90,high_sens85,third_adapt72_only,0,0.24,0.6388888888888888,0.5811688311688312,0.74,9,19,7,37,0.8409090909090909,0.32142857142857145,0.5771103896103896,0.24,0.5,0.6060687432867884,0.3314285714285714,88,108,9,29,0.7631578947368421,0.4489795918367347,0.7039473684210527
single__12_tta_orig_flip_whole_crop_64style__final_prob_high,balanced_accuracy,third_adapt72_only,0,0.36999999999999994,0.5972222222222222,0.5665584415584416,0.6813186813186813,12,16,13,31,0.7045454545454546,0.42857142857142855,0.5462662337662337,0.36999999999999994,0.5170940170940171,0.6056659505907627,0.33136094674556216,93,103,10,28,0.7368421052631579,0.4744897959183674,0.6243286788399569
mean_top5_by_adapt_auc,accuracy,third_adapt72_only,0,0.27499999999999997,0.6666666666666666,0.6103896103896104,0.76,10,18,6,38,0.8636363636363636,0.35714285714285715,0.6461038961038961,0.27499999999999997,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.6891783029001075
mean_top5_by_adapt_auc,high_sens85,third_adapt72_only,0,0.27499999999999997,0.6666666666666666,0.6103896103896104,0.76,10,18,6,38,0.8636363636363636,0.35714285714285715,0.6461038961038961,0.27499999999999997,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.6891783029001075
single__02_rawtop_whole__extra_d2_l10__acc,accuracy,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__acc,high_sens75,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__acc,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__bacc,accuracy,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__bacc,high_sens75,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__bacc,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__sens90,accuracy,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__sens90,high_sens75,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
single__02_rawtop_whole__extra_d2_l10__sens90,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5746753246753246,0.22499999999999998,0.46153846153846156,0.6043233082706767,0.32978723404255317,77,119,7,31,0.8157894736842105,0.39285714285714285,0.7016648764769065
mean_top12_by_adapt_auc,balanced_accuracy,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6290584415584416,0.3449999999999999,0.5128205128205128,0.6031149301825993,0.32941176470588235,92,104,10,28,0.7368421052631579,0.46938775510204084,0.6968313641245972
mean_top12_by_adapt_auc,accuracy,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6290584415584416,0.3449999999999999,0.5128205128205128,0.6031149301825993,0.32941176470588235,92,104,10,28,0.7368421052631579,0.46938775510204084,0.6968313641245972
mean_top12_by_adapt_auc,high_sens75,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6290584415584416,0.3449999999999999,0.5128205128205128,0.6031149301825993,0.32941176470588235,92,104,10,28,0.7368421052631579,0.46938775510204084,0.6968313641245972
mean_top12_by_adapt_auc,high_sens85,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6290584415584416,0.3449999999999999,0.5128205128205128,0.6031149301825993,0.32941176470588235,92,104,10,28,0.7368421052631579,0.46938775510204084,0.6968313641245972
single__06_rawtop_whole_crop__gb_d1_lr05__acc,balanced_accuracy,third_adapt72_only,0,0.285,0.6388888888888888,0.5941558441558441,0.7291666666666666,11,17,9,35,0.7954545454545454,0.39285714285714285,0.6055194805194805,0.285,0.5470085470085471,0.6023093447905479,0.3291139240506329,102,94,12,26,0.6842105263157895,0.5204081632653061,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__acc,high_sens75,third_adapt72_only,0,0.285,0.6388888888888888,0.5941558441558441,0.7291666666666666,11,17,9,35,0.7954545454545454,0.39285714285714285,0.6055194805194805,0.285,0.5470085470085471,0.6023093447905479,0.3291139240506329,102,94,12,26,0.6842105263157895,0.5204081632653061,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__bacc,balanced_accuracy,third_adapt72_only,0,0.285,0.6388888888888888,0.5941558441558441,0.7291666666666666,11,17,9,35,0.7954545454545454,0.39285714285714285,0.6055194805194805,0.285,0.5470085470085471,0.6023093447905479,0.3291139240506329,102,94,12,26,0.6842105263157895,0.5204081632653061,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__bacc,high_sens75,third_adapt72_only,0,0.285,0.6388888888888888,0.5941558441558441,0.7291666666666666,11,17,9,35,0.7954545454545454,0.39285714285714285,0.6055194805194805,0.285,0.5470085470085471,0.6023093447905479,0.3291139240506329,102,94,12,26,0.6842105263157895,0.5204081632653061,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__sens90,balanced_accuracy,third_adapt72_only,0,0.285,0.6388888888888888,0.5941558441558441,0.7291666666666666,11,17,9,35,0.7954545454545454,0.39285714285714285,0.6055194805194805,0.285,0.5470085470085471,0.6023093447905479,0.3291139240506329,102,94,12,26,0.6842105263157895,0.5204081632653061,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__sens90,high_sens75,third_adapt72_only,0,0.285,0.6388888888888888,0.5941558441558441,0.7291666666666666,11,17,9,35,0.7954545454545454,0.39285714285714285,0.6055194805194805,0.285,0.5470085470085471,0.6023093447905479,0.3291139240506329,102,94,12,26,0.6842105263157895,0.5204081632653061,0.6804511278195489
median_top24_by_adapt_bacc,balanced_accuracy,third_adapt72_only,0,0.21999999999999997,0.6666666666666666,0.5909090909090908,0.7735849056603774,7,21,3,41,0.9318181818181818,0.25,0.6071428571428572,0.21999999999999997,0.36324786324786323,0.5986842105263157,0.3257918552036199,49,147,2,36,0.9473684210526315,0.25,0.7058270676691729
median_top24_by_adapt_bacc,accuracy,third_adapt72_only,0,0.21999999999999997,0.6666666666666666,0.5909090909090908,0.7735849056603774,7,21,3,41,0.9318181818181818,0.25,0.6071428571428572,0.21999999999999997,0.36324786324786323,0.5986842105263157,0.3257918552036199,49,147,2,36,0.9473684210526315,0.25,0.7058270676691729
median_top24_by_adapt_bacc,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6666666666666666,0.5909090909090908,0.7735849056603774,7,21,3,41,0.9318181818181818,0.25,0.6071428571428572,0.21999999999999997,0.36324786324786323,0.5986842105263157,0.3257918552036199,49,147,2,36,0.9473684210526315,0.25,0.7058270676691729
median_top24_by_adapt_bacc,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6666666666666666,0.5909090909090908,0.7735849056603774,7,21,3,41,0.9318181818181818,0.25,0.6071428571428572,0.21999999999999997,0.36324786324786323,0.5986842105263157,0.3257918552036199,49,147,2,36,0.9473684210526315,0.25,0.7058270676691729
single__06_rawtop_whole_crop__rf_d3_l8__acc,high_sens75,third_adapt72_only,0,0.26499999999999996,0.625,0.5827922077922078,0.7157894736842105,11,17,10,34,0.7727272727272727,0.39285714285714285,0.577922077922078,0.26499999999999996,0.5042735042735043,0.5980128893662728,0.32558139534883723,90,106,10,28,0.7368421052631579,0.45918367346938777,0.7050214822771214
single__06_rawtop_whole_crop__rf_d3_l8__bacc,high_sens75,third_adapt72_only,0,0.26499999999999996,0.625,0.5827922077922078,0.7157894736842105,11,17,10,34,0.7727272727272727,0.39285714285714285,0.577922077922078,0.26499999999999996,0.5042735042735043,0.5980128893662728,0.32558139534883723,90,106,10,28,0.7368421052631579,0.45918367346938777,0.7050214822771214
single__06_rawtop_whole_crop__rf_d3_l8__sens90,high_sens75,third_adapt72_only,0,0.26499999999999996,0.625,0.5827922077922078,0.7157894736842105,11,17,10,34,0.7727272727272727,0.39285714285714285,0.577922077922078,0.26499999999999996,0.5042735042735043,0.5980128893662728,0.32558139534883723,90,106,10,28,0.7368421052631579,0.45918367346938777,0.7050214822771214
single__03_crop_64style__reviewer_prob_high,high_sens75,third_adapt72_only,0,0.16499999999999998,0.6111111111111112,0.577922077922078,0.6956521739130435,12,16,12,32,0.7272727272727273,0.42857142857142855,0.6258116883116883,0.16499999999999998,0.5042735042735043,0.5980128893662728,0.32558139534883723,90,106,10,28,0.7368421052631579,0.45918367346938777,0.6847475832438238
meta__extratrees_depth2_balanced,high_sens85,third_adapt72_only,0,0.4749999999999999,0.7777777777777778,0.7662337662337663,0.8181818181818182,20,8,8,36,0.8181818181818182,0.7142857142857143,0.8100649350649352,0.4749999999999999,0.5384615384615384,0.5972073039742213,0.325,100,96,12,26,0.6842105263157895,0.5102040816326531,0.6593716433941998
single__01_whole_64style__final_prob_high,balanced_accuracy,third_adapt72_only,0,0.5599999999999999,0.5555555555555556,0.6038961038961039,0.5151515151515151,23,5,27,17,0.38636363636363635,0.8214285714285714,0.609577922077922,0.5599999999999999,0.7136752136752137,0.5957303974221267,0.32323232323232326,151,45,22,16,0.42105263157894735,0.7704081632653061,0.6401718582169711
single__01_whole_64style__final_prob_high,high_sens75,third_adapt72_only,0,0.32999999999999996,0.625,0.5892857142857143,0.7096774193548387,12,16,11,33,0.75,0.42857142857142855,0.609577922077922,0.32999999999999996,0.5170940170940171,0.5950590762620838,0.32335329341317365,94,102,11,27,0.7105263157894737,0.47959183673469385,0.6401718582169711
single__02_rawtop_whole__gb_d1_lr05__acc,accuracy,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__acc,high_sens75,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__acc,high_sens85,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__bacc,accuracy,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__bacc,high_sens75,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__bacc,high_sens85,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__sens90,accuracy,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__sens90,high_sens75,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__02_rawtop_whole__gb_d1_lr05__sens90,high_sens85,third_adapt72_only,0,0.22999999999999998,0.6527777777777778,0.5925324675324676,0.7524752475247525,9,19,6,38,0.8636363636363636,0.32142857142857145,0.5945616883116883,0.22999999999999998,0.42735042735042733,0.5945220193340494,0.32323232323232326,68,128,6,32,0.8421052631578947,0.3469387755102041,0.700187969924812
single__08_bgnorm085_whole_crop_64style__final_prob_high,balanced_accuracy,third_adapt72_only,0,0.43999999999999995,0.6527777777777778,0.637987012987013,0.7126436781609196,16,12,13,31,0.7045454545454546,0.5714285714285714,0.6461038961038962,0.43999999999999995,0.5512820512820513,0.5942534908700323,0.3225806451612903,104,92,13,25,0.6578947368421053,0.5306122448979592,0.6632653061224489
median_top3_by_adapt_auc,balanced_accuracy,third_adapt72_only,0,0.43999999999999995,0.6527777777777778,0.637987012987013,0.7126436781609196,16,12,13,31,0.7045454545454546,0.5714285714285714,0.6461038961038962,0.43999999999999995,0.5512820512820513,0.5942534908700323,0.3225806451612903,104,92,13,25,0.6578947368421053,0.5306122448979592,0.6632653061224489
median_top24_by_adapt_auc,accuracy,third_adapt72_only,0,0.21999999999999997,0.6666666666666666,0.5909090909090908,0.7735849056603774,7,21,3,41,0.9318181818181818,0.25,0.6176948051948051,0.21999999999999997,0.3547008547008547,0.5935821697099892,0.32286995515695066,47,149,2,36,0.9473684210526315,0.23979591836734693,0.713547261009667
meta__extratrees_depth2_balanced,balanced_accuracy,third_adapt72_only,0,0.4799999999999999,0.7777777777777778,0.7727272727272727,0.813953488372093,21,7,9,35,0.7954545454545454,0.75,0.8100649350649352,0.4799999999999999,0.5811965811965812,0.5908968850698174,0.3194444444444444,113,83,15,23,0.6052631578947368,0.576530612244898,0.6593716433941998
meta__extratrees_depth2_balanced,accuracy,third_adapt72_only,0,0.4799999999999999,0.7777777777777778,0.7727272727272727,0.813953488372093,21,7,9,35,0.7954545454545454,0.75,0.8100649350649352,0.4799999999999999,0.5811965811965812,0.5908968850698174,0.3194444444444444,113,83,15,23,0.6052631578947368,0.576530612244898,0.6593716433941998
meta__extratrees_depth2_balanced,high_sens75,third_adapt72_only,0,0.4799999999999999,0.7777777777777778,0.7727272727272727,0.813953488372093,21,7,9,35,0.7954545454545454,0.75,0.8100649350649352,0.4799999999999999,0.5811965811965812,0.5908968850698174,0.3194444444444444,113,83,15,23,0.6052631578947368,0.576530612244898,0.6593716433941998
mean_top3_by_adapt_bacc,balanced_accuracy,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6493506493506493,0.7272727272727273,16,12,12,32,0.7272727272727273,0.5714285714285714,0.6371753246753247,0.3449999999999999,0.5811965811965812,0.5908968850698174,0.3194444444444444,113,83,15,23,0.6052631578947368,0.576530612244898,0.6693071965628357
mean_top3_by_adapt_bacc,accuracy,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6493506493506493,0.7272727272727273,16,12,12,32,0.7272727272727273,0.5714285714285714,0.6371753246753247,0.3449999999999999,0.5811965811965812,0.5908968850698174,0.3194444444444444,113,83,15,23,0.6052631578947368,0.576530612244898,0.6693071965628357
mean_top3_by_adapt_bacc,high_sens75,third_adapt72_only,0,0.3449999999999999,0.6666666666666666,0.6493506493506493,0.7272727272727273,16,12,12,32,0.7272727272727273,0.5714285714285714,0.6371753246753247,0.3449999999999999,0.5811965811965812,0.5908968850698174,0.3194444444444444,113,83,15,23,0.6052631578947368,0.576530612244898,0.6693071965628357
single__04_whole_crop_64style__final_prob_high,high_sens85,third_adapt72_only,0,0.4049999999999999,0.5972222222222222,0.5146103896103896,0.7289719626168224,4,24,5,39,0.8863636363636364,0.14285714285714285,0.6006493506493507,0.4049999999999999,0.4017094017094017,0.5898227712137487,0.32038834951456313,61,135,5,33,0.868421052631579,0.3112244897959184,0.7360365198711063
mean_top3_by_adapt_bacc,high_sens85,third_adapt72_only,0,0.26499999999999996,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6371753246753247,0.26499999999999996,0.4358974358974359,0.589017185821697,0.31958762886597936,71,125,7,31,0.8157894736842105,0.3622448979591837,0.6693071965628357
single__04_whole_crop_64style__base_prob_high,high_sens85,third_adapt72_only,0,0.4049999999999999,0.5972222222222222,0.5146103896103896,0.7289719626168224,4,24,5,39,0.8863636363636364,0.14285714285714285,0.6006493506493507,0.4049999999999999,0.3974358974358974,0.5872717508055854,0.3188405797101449,60,136,5,33,0.868421052631579,0.30612244897959184,0.7346938775510203
median_top5_by_adapt_bacc,high_sens75,third_adapt72_only,0,0.41999999999999993,0.6527777777777778,0.625,0.7252747252747253,14,14,11,33,0.75,0.5,0.6444805194805194,0.41999999999999993,0.5213675213675214,0.5870032223415682,0.3170731707317073,96,100,12,26,0.6842105263157895,0.4897959183673469,0.6889097744360902
single__07_cropm40_64style__base_prob_high,balanced_accuracy,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5689935064935066,0.08,0.43162393162393164,0.5864661654135338,0.31794871794871793,70,126,7,31,0.8157894736842105,0.35714285714285715,0.6744092373791623
single__07_cropm40_64style__base_prob_high,accuracy,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5689935064935066,0.08,0.43162393162393164,0.5864661654135338,0.31794871794871793,70,126,7,31,0.8157894736842105,0.35714285714285715,0.6744092373791623
single__07_cropm40_64style__base_prob_high,high_sens75,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5689935064935066,0.08,0.43162393162393164,0.5864661654135338,0.31794871794871793,70,126,7,31,0.8157894736842105,0.35714285714285715,0.6744092373791623
single__07_cropm40_64style__base_prob_high,high_sens85,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5689935064935066,0.08,0.43162393162393164,0.5864661654135338,0.31794871794871793,70,126,7,31,0.8157894736842105,0.35714285714285715,0.6744092373791623
median_top3_by_adapt_bacc,balanced_accuracy,third_adapt72_only,0,0.3549999999999999,0.6666666666666666,0.6493506493506493,0.7272727272727273,16,12,12,32,0.7272727272727273,0.5714285714285714,0.640422077922078,0.3549999999999999,0.5726495726495726,0.5857948442534908,0.3150684931506849,111,85,15,23,0.6052631578947368,0.5663265306122449,0.6732008592910848
median_top3_by_adapt_bacc,accuracy,third_adapt72_only,0,0.3549999999999999,0.6666666666666666,0.6493506493506493,0.7272727272727273,16,12,12,32,0.7272727272727273,0.5714285714285714,0.640422077922078,0.3549999999999999,0.5726495726495726,0.5857948442534908,0.3150684931506849,111,85,15,23,0.6052631578947368,0.5663265306122449,0.6732008592910848
single__06_rawtop_whole_crop__rf_d3_l8__acc,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.577922077922078,0.22499999999999998,0.41025641025641024,0.5843179377013963,0.31683168316831684,64,132,6,32,0.8421052631578947,0.32653061224489793,0.7050214822771214
single__06_rawtop_whole_crop__rf_d3_l8__bacc,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.577922077922078,0.22499999999999998,0.41025641025641024,0.5843179377013963,0.31683168316831684,64,132,6,32,0.8421052631578947,0.32653061224489793,0.7050214822771214
single__06_rawtop_whole_crop__rf_d3_l8__sens90,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.577922077922078,0.22499999999999998,0.41025641025641024,0.5843179377013963,0.31683168316831684,64,132,6,32,0.8421052631578947,0.32653061224489793,0.7050214822771214
single__07_cropm40_64style__final_prob_high,balanced_accuracy,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5560064935064934,0.08,0.42735042735042733,0.5839151450053706,0.3163265306122449,69,127,7,31,0.8157894736842105,0.3520408163265306,0.6666219119226638
single__07_cropm40_64style__final_prob_high,accuracy,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5560064935064934,0.08,0.42735042735042733,0.5839151450053706,0.3163265306122449,69,127,7,31,0.8157894736842105,0.3520408163265306,0.6666219119226638
single__07_cropm40_64style__final_prob_high,high_sens75,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5560064935064934,0.08,0.42735042735042733,0.5839151450053706,0.3163265306122449,69,127,7,31,0.8157894736842105,0.3520408163265306,0.6666219119226638
single__07_cropm40_64style__final_prob_high,high_sens85,third_adapt72_only,0,0.08,0.6666666666666666,0.6038961038961039,0.7647058823529411,9,19,5,39,0.8863636363636364,0.32142857142857145,0.5560064935064934,0.08,0.42735042735042733,0.5839151450053706,0.3163265306122449,69,127,7,31,0.8157894736842105,0.3520408163265306,0.6666219119226638
single__06_rawtop_whole_crop__extra_d3_l8__acc,high_sens75,third_adapt72_only,0,0.22999999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5714285714285714,0.22999999999999998,0.46153846153846156,0.583109559613319,0.31521739130434784,79,117,9,29,0.7631578947368421,0.4030612244897959,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__acc,high_sens85,third_adapt72_only,0,0.22999999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5714285714285714,0.22999999999999998,0.46153846153846156,0.583109559613319,0.31521739130434784,79,117,9,29,0.7631578947368421,0.4030612244897959,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__bacc,high_sens75,third_adapt72_only,0,0.22999999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5714285714285714,0.22999999999999998,0.46153846153846156,0.583109559613319,0.31521739130434784,79,117,9,29,0.7631578947368421,0.4030612244897959,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__bacc,high_sens85,third_adapt72_only,0,0.22999999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5714285714285714,0.22999999999999998,0.46153846153846156,0.583109559613319,0.31521739130434784,79,117,9,29,0.7631578947368421,0.4030612244897959,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__sens90,high_sens75,third_adapt72_only,0,0.22999999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5714285714285714,0.22999999999999998,0.46153846153846156,0.583109559613319,0.31521739130434784,79,117,9,29,0.7631578947368421,0.4030612244897959,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__sens90,high_sens85,third_adapt72_only,0,0.22999999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5714285714285714,0.22999999999999998,0.46153846153846156,0.583109559613319,0.31521739130434784,79,117,9,29,0.7631578947368421,0.4030612244897959,0.7043501611170784
single__07_cropm40_64style__route_score,accuracy,third_adapt72_only,0,0.14999999999999997,0.5,0.5,0.55,14,14,22,22,0.5,0.5,0.4707792207792208,0.14999999999999997,0.5470085470085471,0.5810955961331901,0.3116883116883117,104,92,14,24,0.631578947368421,0.5306122448979592,0.5671321160042965
meta__logreg_plain_c0.01,high_sens85,third_adapt72_only,0,0.4499999999999999,0.6805555555555556,0.6217532467532467,0.7722772277227723,10,18,5,39,0.8863636363636364,0.35714285714285715,0.7012987012987013,0.4499999999999999,0.4017094017094017,0.5792158968850698,0.3137254901960784,62,134,6,32,0.8421052631578947,0.3163265306122449,0.666219119226638
meta__logreg_balanced_c0.01,high_sens85,third_adapt72_only,0,0.43499999999999994,0.6805555555555556,0.6217532467532467,0.7722772277227723,10,18,5,39,0.8863636363636364,0.35714285714285715,0.698051948051948,0.43499999999999994,0.4188034188034188,0.5788131041890441,0.31313131313131315,67,129,7,31,0.8157894736842105,0.34183673469387754,0.6674274973147154
