candidate,variant,model_kind,repeat_adapt,threshold_objective,threshold,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_auc,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_auc,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_auc,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_auc,selection_score,error
pca64__logreg_0.001__r1,pca64,logreg_0.001,1.0,accuracy,0.49999999999999994,0.6330532212885154,0.6340980515399119,0.6309859154929578,114.0,58.0,73.0,112.0,0.6826524198617222,0.6421052631578947,0.6416962174940899,0.625,98.0,46.0,56.0,85.0,0.7015366430260047,0.5972222222222222,0.5925324675324675,0.6506024096385542,16.0,12.0,17.0,27.0,0.5884740259740259,0.688034188034188,0.6546723952738991,0.3865546218487395,138.0,58.0,15.0,23.0,0.7271750805585392,0.698485344828368,
pca64__logreg_0.001__r2,pca64,logreg_0.001,2.0,balanced_accuracy,0.49999999999999994,0.6414565826330533,0.6407762413576368,0.6559139784946236,107.0,65.0,63.0,122.0,0.6718730358265242,0.6526315789473685,0.6529255319148937,0.6597938144329897,90.0,54.0,45.0,96.0,0.6897655634357762,0.5972222222222222,0.599025974025974,0.6419753086419753,17.0,11.0,18.0,26.0,0.6055194805194805,0.6709401709401709,0.6444683136412459,0.37398373983739835,134.0,62.0,15.0,23.0,0.7346938775510204,0.7057802341000016,
pca64__logreg_0.001__r2,pca64,logreg_0.001,2.0,accuracy,0.49999999999999994,0.6414565826330533,0.6407762413576368,0.6559139784946236,107.0,65.0,63.0,122.0,0.6718730358265242,0.6526315789473685,0.6529255319148937,0.6597938144329897,90.0,54.0,45.0,96.0,0.6897655634357762,0.5972222222222222,0.599025974025974,0.6419753086419753,17.0,11.0,18.0,26.0,0.6055194805194805,0.6709401709401709,0.6444683136412459,0.37398373983739835,134.0,62.0,15.0,23.0,0.7346938775510204,0.7057802341000016,
pca64__logreg_0.001__r4,pca64,logreg_0.001,4.0,balanced_accuracy,0.48999999999999994,0.6190476190476191,0.6142520427404149,0.6699029126213593,83.0,89.0,47.0,138.0,0.6408233815210558,0.6175438596491228,0.6187943262411347,0.6561514195583596,72.0,72.0,37.0,104.0,0.6412037037037037,0.625,0.5827922077922078,0.7157894736842105,11.0,17.0,10.0,34.0,0.6152597402597403,0.5854700854700855,0.6464822771213748,0.3660130718954248,109.0,87.0,10.0,28.0,0.717373791621912,0.6873796459035137,
pca64__logreg_0.001__r4,pca64,logreg_0.001,4.0,accuracy,0.48999999999999994,0.6190476190476191,0.6142520427404149,0.6699029126213593,83.0,89.0,47.0,138.0,0.6408233815210558,0.6175438596491228,0.6187943262411347,0.6561514195583596,72.0,72.0,37.0,104.0,0.6412037037037037,0.625,0.5827922077922078,0.7157894736842105,11.0,17.0,10.0,34.0,0.6152597402597403,0.5854700854700855,0.6464822771213748,0.3660130718954248,109.0,87.0,10.0,28.0,0.717373791621912,0.6873796459035137,
pca64__logreg_0.003__r1,pca64,logreg_0.003,1.0,balanced_accuracy,0.5199999999999999,0.6246498599439776,0.6292583280955374,0.58125,130.0,42.0,92.0,93.0,0.6744814582023884,0.6526315789473685,0.6515218676122931,0.6086956521739131,109.0,35.0,64.0,77.0,0.6986308116627267,0.5138888888888888,0.5568181818181819,0.47761194029850745,21.0,7.0,28.0,16.0,0.5811688311688311,0.7905982905982906,0.6204350161117078,0.36363636363636365,171.0,25.0,24.0,14.0,0.7279806659505909,0.6580236256340908,
pca64__logreg_0.003__r1,pca64,logreg_0.003,1.0,accuracy,0.5199999999999999,0.6246498599439776,0.6292583280955374,0.58125,130.0,42.0,92.0,93.0,0.6744814582023884,0.6526315789473685,0.6515218676122931,0.6086956521739131,109.0,35.0,64.0,77.0,0.6986308116627267,0.5138888888888888,0.5568181818181819,0.47761194029850745,21.0,7.0,28.0,16.0,0.5811688311688311,0.7905982905982906,0.6204350161117078,0.36363636363636365,171.0,25.0,24.0,14.0,0.7279806659505909,0.6580236256340908,
pca64__logreg_0.003__r2,pca64,logreg_0.003,2.0,balanced_accuracy,0.4799999999999999,0.6302521008403361,0.6250628535512257,0.6826923076923077,83.0,89.0,43.0,142.0,0.6628535512256444,0.6421052631578947,0.643395390070922,0.6792452830188679,75.0,69.0,33.0,108.0,0.6781422379826634,0.5833333333333334,0.5292207792207793,0.6938775510204082,8.0,20.0,10.0,34.0,0.5722402597402597,0.5897435897435898,0.6384264232008593,0.36,111.0,85.0,11.0,27.0,0.7212674543501612,0.633394988313593,
pca64__logreg_0.003__r2,pca64,logreg_0.003,2.0,accuracy,0.4799999999999999,0.6302521008403361,0.6250628535512257,0.6826923076923077,83.0,89.0,43.0,142.0,0.6628535512256444,0.6421052631578947,0.643395390070922,0.6792452830188679,75.0,69.0,33.0,108.0,0.6781422379826634,0.5833333333333334,0.5292207792207793,0.6938775510204082,8.0,20.0,10.0,34.0,0.5722402597402597,0.5897435897435898,0.6384264232008593,0.36,111.0,85.0,11.0,27.0,0.7212674543501612,0.633394988313593,
pca64__logreg_0.003__r4,pca64,logreg_0.003,4.0,balanced_accuracy,0.5199999999999999,0.6274509803921569,0.63073538654934,0.6006006006006006,124.0,48.0,85.0,100.0,0.6624450031426775,0.6421052631578947,0.6411790780141844,0.6046511627906976,105.0,39.0,63.0,78.0,0.6735126083530338,0.5694444444444444,0.5892857142857143,0.5866666666666667,19.0,9.0,22.0,22.0,0.6120129870129871,0.7521367521367521,0.6823308270676691,0.43137254901960786,154.0,42.0,16.0,22.0,0.7254296455424275,0.6934461828938573,
pca64__logreg_0.003__r4,pca64,logreg_0.003,4.0,accuracy,0.5199999999999999,0.6274509803921569,0.63073538654934,0.6006006006006006,124.0,48.0,85.0,100.0,0.6624450031426775,0.6421052631578947,0.6411790780141844,0.6046511627906976,105.0,39.0,63.0,78.0,0.6735126083530338,0.5694444444444444,0.5892857142857143,0.5866666666666667,19.0,9.0,22.0,22.0,0.6120129870129871,0.7521367521367521,0.6823308270676691,0.43137254901960786,154.0,42.0,16.0,22.0,0.7254296455424275,0.6934461828938573,
pca64__logreg_0.01__r1,pca64,logreg_0.01,1.0,balanced_accuracy,0.49999999999999994,0.6302521008403361,0.6307825267127594,0.6333333333333333,111.0,61.0,71.0,114.0,0.6852608422375864,0.6596491228070176,0.6596483451536643,0.657243816254417,95.0,49.0,48.0,93.0,0.7082348305752562,0.5138888888888888,0.5243506493506493,0.5454545454545454,16.0,12.0,23.0,21.0,0.5803571428571428,0.6965811965811965,0.6597744360902256,0.39316239316239315,140.0,56.0,15.0,23.0,0.7204618689581095,0.625738997000625,
pca64__logreg_0.01__r1,pca64,logreg_0.01,1.0,accuracy,0.41999999999999993,0.6386554621848739,0.6301068510370836,0.7126948775055679,68.0,104.0,25.0,160.0,0.6852608422375864,0.6385964912280702,0.6410313238770686,0.7048710601719198,59.0,85.0,18.0,123.0,0.7082348305752562,0.6388888888888888,0.5811688311688312,0.74,9.0,19.0,7.0,37.0,0.5803571428571428,0.5085470085470085,0.6005639097744361,0.32748538011695905,91.0,105.0,10.0,28.0,0.7204618689581095,0.6887114778546848,
pca64__logreg_0.01__r2,pca64,logreg_0.01,2.0,balanced_accuracy,0.4799999999999999,0.6526610644257703,0.6495443117536142,0.6868686868686869,97.0,75.0,49.0,136.0,0.6980201131363921,0.6526315789473685,0.6535165484633569,0.6775244299674267,82.0,62.0,37.0,104.0,0.7058215130023641,0.6527777777777778,0.6314935064935066,0.7191011235955056,15.0,13.0,12.0,32.0,0.648538961038961,0.6752136752136753,0.6894468313641247,0.4153846153846154,131.0,65.0,11.0,27.0,0.7313372717508057,0.7420704028513087,
pca64__logreg_0.01__r2,pca64,logreg_0.01,2.0,accuracy,0.4799999999999999,0.6526610644257703,0.6495443117536142,0.6868686868686869,97.0,75.0,49.0,136.0,0.6980201131363921,0.6526315789473685,0.6535165484633569,0.6775244299674267,82.0,62.0,37.0,104.0,0.7058215130023641,0.6527777777777778,0.6314935064935066,0.7191011235955056,15.0,13.0,12.0,32.0,0.648538961038961,0.6752136752136753,0.6894468313641247,0.4153846153846154,131.0,65.0,11.0,27.0,0.7313372717508057,0.7420704028513087,
pca64__logreg_0.01__r4,pca64,logreg_0.01,4.0,balanced_accuracy,0.5499999999999999,0.6526610644257703,0.6550597108736643,0.6374269005847953,124.0,48.0,76.0,109.0,0.6958516656191074,0.6456140350877193,0.6448729314420805,0.6159695817490495,103.0,41.0,60.0,81.0,0.6875,0.6805555555555556,0.6931818181818181,0.7088607594936709,21.0,7.0,16.0,28.0,0.7191558441558441,0.7735042735042735,0.6738721804511278,0.43010752688172044,161.0,35.0,18.0,20.0,0.738453276047261,0.7557607985013062,
pca64__logreg_0.01__r4,pca64,logreg_0.01,4.0,accuracy,0.5399999999999999,0.6526610644257703,0.6540383406662477,0.6477272727272727,119.0,53.0,71.0,114.0,0.6958516656191074,0.6491228070175439,0.6486406619385343,0.6296296296296297,100.0,44.0,56.0,85.0,0.6875,0.6666666666666666,0.6688311688311688,0.7073170731707317,19.0,9.0,15.0,29.0,0.7191558441558441,0.7521367521367521,0.6717239527389904,0.42,155.0,41.0,17.0,21.0,0.738453276047261,0.7595814031693612,
pca64__ridge_0.3__r1,pca64,ridge_0.3,1.0,balanced_accuracy,0.5199999999999999,0.6470588235294118,0.6482243871778756,0.6440677966101694,117.0,55.0,71.0,114.0,0.6939660590823382,0.6631578947368421,0.6629728132387707,0.6546762589928058,98.0,46.0,50.0,91.0,0.7140464933018125,0.5833333333333334,0.6006493506493507,0.6052631578947368,19.0,9.0,21.0,23.0,0.6079545454545455,0.7478632478632479,0.6479591836734694,0.3917525773195876,156.0,40.0,19.0,19.0,0.7107948442534909,0.7076029437773624,
pca64__ridge_0.3__r1,pca64,ridge_0.3,1.0,accuracy,0.5199999999999999,0.6470588235294118,0.6482243871778756,0.6440677966101694,117.0,55.0,71.0,114.0,0.6939660590823382,0.6631578947368421,0.6629728132387707,0.6546762589928058,98.0,46.0,50.0,91.0,0.7140464933018125,0.5833333333333334,0.6006493506493507,0.6052631578947368,19.0,9.0,21.0,23.0,0.6079545454545455,0.7478632478632479,0.6479591836734694,0.3917525773195876,156.0,40.0,19.0,19.0,0.7107948442534909,0.7076029437773624,
pca64__ridge_0.3__r2,pca64,ridge_0.3,2.0,balanced_accuracy,0.57,0.6358543417366946,0.640477686989315,0.59375,132.0,40.0,90.0,95.0,0.6865807668133249,0.6631578947368421,0.6619385342789599,0.616,112.0,32.0,64.0,77.0,0.6974487785657999,0.5277777777777778,0.5616883116883117,0.5142857142857142,20.0,8.0,26.0,18.0,0.6355519480519481,0.8333333333333334,0.6565520945220193,0.43478260869565216,180.0,16.0,23.0,15.0,0.7168367346938777,0.6649345230159184,
pca64__ridge_0.3__r2,pca64,ridge_0.3,2.0,accuracy,0.57,0.6358543417366946,0.640477686989315,0.59375,132.0,40.0,90.0,95.0,0.6865807668133249,0.6631578947368421,0.6619385342789599,0.616,112.0,32.0,64.0,77.0,0.6974487785657999,0.5277777777777778,0.5616883116883117,0.5142857142857142,20.0,8.0,26.0,18.0,0.6355519480519481,0.8333333333333334,0.6565520945220193,0.43478260869565216,180.0,16.0,23.0,15.0,0.7168367346938777,0.6649345230159184,
pca64__ridge_0.3__r4,pca64,ridge_0.3,4.0,balanced_accuracy,0.5199999999999999,0.6554621848739496,0.6559239472030169,0.6592797783933518,115.0,57.0,66.0,119.0,0.6931489629164047,0.6631578947368421,0.6629728132387707,0.6546762589928058,98.0,46.0,50.0,91.0,0.703900709219858,0.625,0.6217532467532467,0.6746987951807228,17.0,11.0,16.0,28.0,0.635551948051948,0.7350427350427351,0.682733619763695,0.42592592592592593,149.0,47.0,15.0,23.0,0.7214017185821697,0.7317141204176087,
pca64__ridge_0.3__r4,pca64,ridge_0.3,4.0,accuracy,0.5199999999999999,0.6554621848739496,0.6559239472030169,0.6592797783933518,115.0,57.0,66.0,119.0,0.6931489629164047,0.6631578947368421,0.6629728132387707,0.6546762589928058,98.0,46.0,50.0,91.0,0.703900709219858,0.625,0.6217532467532467,0.6746987951807228,17.0,11.0,16.0,28.0,0.635551948051948,0.7350427350427351,0.682733619763695,0.42592592592592593,149.0,47.0,15.0,23.0,0.7214017185821697,0.7317141204176087,
pca64__ridge_1.0__r1,pca64,ridge_1.0,1.0,balanced_accuracy,0.5099999999999999,0.6638655462184874,0.6644406033940917,0.6666666666666666,117.0,55.0,65.0,120.0,0.7064424890006284,0.6877192982456141,0.6875,0.6787003610108303,102.0,42.0,47.0,94.0,0.725423561859732,0.5694444444444444,0.5633116883116883,0.6265060240963856,15.0,13.0,18.0,26.0,0.6047077922077921,0.7264957264957265,0.6352040816326531,0.37254901960784315,151.0,45.0,19.0,19.0,0.7197905477980666,0.6715167829412015,
pca64__ridge_1.0__r1,pca64,ridge_1.0,1.0,accuracy,0.49999999999999994,0.6638655462184874,0.6640320553111251,0.6703296703296703,115.0,57.0,63.0,122.0,0.7064424890006284,0.6877192982456141,0.6876477541371158,0.6832740213523132,100.0,44.0,45.0,96.0,0.725423561859732,0.5694444444444444,0.5633116883116883,0.6265060240963856,15.0,13.0,18.0,26.0,0.6047077922077921,0.7264957264957265,0.6670247046186896,0.4074074074074074,148.0,48.0,16.0,22.0,0.7197905477980666,0.6714677571712455,
pca64__ridge_1.0__r2,pca64,ridge_1.0,2.0,balanced_accuracy,0.4699999999999999,0.6526610644257703,0.6499528598365808,0.6836734693877551,99.0,73.0,51.0,134.0,0.7043054682589568,0.656140350877193,0.6569148936170213,0.6776315789473685,84.0,60.0,38.0,103.0,0.7142927501970054,0.6388888888888888,0.6201298701298701,0.7045454545454546,15.0,13.0,13.0,31.0,0.6534090909090908,0.6324786324786325,0.6427228786251342,0.36764705882352944,123.0,73.0,13.0,25.0,0.7309344790547797,0.7300686577547042,
pca64__ridge_1.0__r2,pca64,ridge_1.0,2.0,accuracy,0.3999999999999999,0.6554621848739496,0.6471401634192332,0.7248322147651006,72.0,100.0,23.0,162.0,0.7043054682589568,0.6385964912280702,0.6409574468085106,0.7031700288184438,60.0,84.0,19.0,122.0,0.7142927501970054,0.7222222222222222,0.6688311688311688,0.8,12.0,16.0,4.0,40.0,0.6534090909090908,0.47863247863247865,0.6357411385606875,0.35106382978723405,79.0,117.0,5.0,33.0,0.7309344790547797,0.7505440909802221,
pca64__ridge_1.0__r4,pca64,ridge_1.0,4.0,balanced_accuracy,0.5099999999999999,0.6638655462184874,0.6632149591451917,0.6774193548387096,111.0,61.0,59.0,126.0,0.7137020741671904,0.6701754385964912,0.6702866430260047,0.6713286713286714,95.0,49.0,45.0,96.0,0.7113869188337273,0.6388888888888888,0.6266233766233766,0.6976744186046512,16.0,12.0,14.0,30.0,0.7142857142857143,0.7051282051282052,0.6542696025778733,0.3893805309734513,143.0,53.0,16.0,22.0,0.7064983888292159,0.7381536161652441,
pca64__ridge_1.0__r4,pca64,ridge_1.0,4.0,accuracy,0.5099999999999999,0.6638655462184874,0.6632149591451917,0.6774193548387096,111.0,61.0,59.0,126.0,0.7137020741671904,0.6701754385964912,0.6702866430260047,0.6713286713286714,95.0,49.0,45.0,96.0,0.7113869188337273,0.6388888888888888,0.6266233766233766,0.6976744186046512,16.0,12.0,14.0,30.0,0.7142857142857143,0.7051282051282052,0.6542696025778733,0.3893805309734513,143.0,53.0,16.0,22.0,0.7064983888292159,0.7381536161652441,
pca64__ridge_3.0__r1,pca64,ridge_3.0,1.0,balanced_accuracy,0.49999999999999994,0.6386554621848739,0.638686360779384,0.6465753424657534,110.0,62.0,67.0,118.0,0.686926461345066,0.6701754385964912,0.6702127659574468,0.6690140845070423,96.0,48.0,46.0,95.0,0.7056245074862096,0.5138888888888888,0.5113636363636364,0.5679012345679012,14.0,14.0,21.0,23.0,0.5941558441558442,0.7051282051282052,0.6542696025778733,0.3893805309734513,143.0,53.0,16.0,22.0,0.7079752953813105,0.613700444101607,
pca64__ridge_3.0__r1,pca64,ridge_3.0,1.0,accuracy,0.49999999999999994,0.6386554621848739,0.638686360779384,0.6465753424657534,110.0,62.0,67.0,118.0,0.686926461345066,0.6701754385964912,0.6702127659574468,0.6690140845070423,96.0,48.0,46.0,95.0,0.7056245074862096,0.5138888888888888,0.5113636363636364,0.5679012345679012,14.0,14.0,21.0,23.0,0.5941558441558442,0.7051282051282052,0.6542696025778733,0.3893805309734513,143.0,53.0,16.0,22.0,0.7079752953813105,0.613700444101607,
pca64__ridge_3.0__r2,pca64,ridge_3.0,2.0,balanced_accuracy,0.4699999999999999,0.6134453781512605,0.6110936517913261,0.6443298969072165,94.0,78.0,60.0,125.0,0.6451288497800126,0.631578947368421,0.6321660756501182,0.6488294314381271,83.0,61.0,44.0,97.0,0.6654353821907013,0.5416666666666666,0.5146103896103896,0.6292134831460674,11.0,17.0,16.0,28.0,0.5251623376623376,0.6324786324786325,0.6321160042964554,0.3582089552238806,124.0,72.0,14.0,24.0,0.7114661654135338,0.6150249611586821,
pca64__ridge_3.0__r2,pca64,ridge_3.0,2.0,accuracy,0.4699999999999999,0.6134453781512605,0.6110936517913261,0.6443298969072165,94.0,78.0,60.0,125.0,0.6451288497800126,0.631578947368421,0.6321660756501182,0.6488294314381271,83.0,61.0,44.0,97.0,0.6654353821907013,0.5416666666666666,0.5146103896103896,0.6292134831460674,11.0,17.0,16.0,28.0,0.5251623376623376,0.6324786324786325,0.6321160042964554,0.3582089552238806,124.0,72.0,14.0,24.0,0.7114661654135338,0.6150249611586821,
pca64__ridge_3.0__r4,pca64,ridge_3.0,4.0,balanced_accuracy,0.5199999999999999,0.6582633053221288,0.6598522941546198,0.6514285714285715,121.0,51.0,71.0,114.0,0.707071024512885,0.6631578947368421,0.6628989361702128,0.6521739130434783,99.0,45.0,51.0,90.0,0.7088258471237194,0.6388888888888888,0.6655844155844155,0.6486486486486487,22.0,6.0,20.0,24.0,0.676948051948052,0.7564102564102564,0.7060955961331901,0.45714285714285713,153.0,43.0,14.0,24.0,0.7302631578947368,0.7740256559132116,
pca64__ridge_3.0__r4,pca64,ridge_3.0,4.0,accuracy,0.5199999999999999,0.6582633053221288,0.6598522941546198,0.6514285714285715,121.0,51.0,71.0,114.0,0.707071024512885,0.6631578947368421,0.6628989361702128,0.6521739130434783,99.0,45.0,51.0,90.0,0.7088258471237194,0.6388888888888888,0.6655844155844155,0.6486486486486487,22.0,6.0,20.0,24.0,0.676948051948052,0.7564102564102564,0.7060955961331901,0.45714285714285713,153.0,43.0,14.0,24.0,0.7302631578947368,0.7740256559132116,
pca64__linsvc_0.001__r1,pca64,linsvc_0.001,1.0,balanced_accuracy,0.5199999999999999,0.6498599439775911,0.6543997485857951,0.6105919003115264,134.0,38.0,87.0,98.0,0.6929604022627278,0.6877192982456141,0.6864657210401892,0.642570281124498,116.0,28.0,61.0,80.0,0.7174448384554767,0.5,0.525974025974026,0.5,18.0,10.0,26.0,18.0,0.5746753246753247,0.8076923076923077,0.6624597207303974,0.43037974683544306,172.0,24.0,21.0,17.0,0.7196562835660579,0.6295019958043214,
pca64__linsvc_0.001__r1,pca64,linsvc_0.001,1.0,accuracy,0.5099999999999999,0.6498599439775911,0.6525612822124449,0.6312684365781711,125.0,47.0,78.0,107.0,0.6929604022627278,0.6842105263157895,0.6834367612293144,0.6564885496183206,109.0,35.0,55.0,86.0,0.7174448384554767,0.5138888888888888,0.5243506493506493,0.5454545454545454,16.0,12.0,23.0,21.0,0.5746753246753247,0.7606837606837606,0.666219119226638,0.4166666666666667,158.0,38.0,18.0,20.0,0.7196562835660579,0.6283524476605872,
pca64__linsvc_0.001__r2,pca64,linsvc_0.001,2.0,balanced_accuracy,0.48999999999999994,0.6638655462184874,0.6619893148962916,0.6875,105.0,67.0,53.0,132.0,0.704431175361408,0.6666666666666666,0.66725768321513,0.6822742474916388,88.0,56.0,39.0,102.0,0.7080870764381402,0.6527777777777778,0.6444805194805194,0.7058823529411765,17.0,11.0,14.0,30.0,0.6939935064935066,0.6367521367521367,0.6452738990332976,0.37037037037037035,124.0,72.0,13.0,25.0,0.7287862513426423,0.7565581261569633,
pca64__linsvc_0.001__r2,pca64,linsvc_0.001,2.0,accuracy,0.48999999999999994,0.6638655462184874,0.6619893148962916,0.6875,105.0,67.0,53.0,132.0,0.704431175361408,0.6666666666666666,0.66725768321513,0.6822742474916388,88.0,56.0,39.0,102.0,0.7080870764381402,0.6527777777777778,0.6444805194805194,0.7058823529411765,17.0,11.0,14.0,30.0,0.6939935064935066,0.6367521367521367,0.6452738990332976,0.37037037037037035,124.0,72.0,13.0,25.0,0.7287862513426423,0.7565581261569633,
pca64__linsvc_0.001__r4,pca64,linsvc_0.001,4.0,balanced_accuracy,0.5099999999999999,0.6694677871148459,0.6712759270898805,0.6609195402298851,124.0,48.0,70.0,115.0,0.6989943431803898,0.6736842105263158,0.6731678486997636,0.654275092936803,104.0,40.0,53.0,88.0,0.6935579196217494,0.6527777777777778,0.663961038961039,0.6835443037974683,20.0,8.0,17.0,27.0,0.7069805194805194,0.717948717948718,0.6513157894736843,0.3888888888888889,147.0,49.0,17.0,21.0,0.7200590762620839,0.7771530391007135,
pca64__linsvc_0.001__r4,pca64,linsvc_0.001,4.0,accuracy,0.5099999999999999,0.6694677871148459,0.6712759270898805,0.6609195402298851,124.0,48.0,70.0,115.0,0.6989943431803898,0.6736842105263158,0.6731678486997636,0.654275092936803,104.0,40.0,53.0,88.0,0.6935579196217494,0.6527777777777778,0.663961038961039,0.6835443037974683,20.0,8.0,17.0,27.0,0.7069805194805194,0.717948717948718,0.6513157894736843,0.3888888888888889,147.0,49.0,17.0,21.0,0.7200590762620839,0.7771530391007135,
pca64__linsvc_0.003__r1,pca64,linsvc_0.003,1.0,balanced_accuracy,0.5199999999999999,0.6582633053221288,0.6608736643620364,0.6411764705882353,126.0,46.0,76.0,109.0,0.6943431803896921,0.6842105263157895,0.6835845153664303,0.6616541353383458,107.0,37.0,53.0,88.0,0.716903073286052,0.5555555555555556,0.577922077922078,0.5675675675675675,19.0,9.0,23.0,21.0,0.586038961038961,0.7564102564102564,0.6424543501611171,0.3870967741935484,159.0,37.0,20.0,18.0,0.7125402792696025,0.6850046954233001,
pca64__linsvc_0.003__r1,pca64,linsvc_0.003,1.0,accuracy,0.49999999999999994,0.6610644257703081,0.6607165304839724,0.6720867208672087,112.0,60.0,61.0,124.0,0.6943431803896921,0.6736842105263158,0.6739066193853428,0.6782006920415224,94.0,50.0,43.0,98.0,0.716903073286052,0.6111111111111112,0.6168831168831169,0.65,18.0,10.0,18.0,26.0,0.586038961038961,0.6752136752136753,0.6258055853920517,0.3559322033898305,137.0,59.0,17.0,21.0,0.7125402792696025,0.7267246560967492,
pca64__linsvc_0.003__r2,pca64,linsvc_0.003,2.0,balanced_accuracy,0.48999999999999994,0.6386554621848739,0.6376649905719673,0.656,105.0,67.0,62.0,123.0,0.6845065996228787,0.631578947368421,0.6318705673758864,0.6391752577319587,87.0,57.0,48.0,93.0,0.6843971631205673,0.6666666666666666,0.6623376623376623,0.7142857142857143,18.0,10.0,14.0,30.0,0.7004870129870129,0.6666666666666666,0.6313104189044039,0.36065573770491804,134.0,62.0,16.0,22.0,0.7138829215896885,0.7399693136129436,
pca64__linsvc_0.003__r2,pca64,linsvc_0.003,2.0,accuracy,0.48999999999999994,0.6386554621848739,0.6376649905719673,0.656,105.0,67.0,62.0,123.0,0.6845065996228787,0.631578947368421,0.6318705673758864,0.6391752577319587,87.0,57.0,48.0,93.0,0.6843971631205673,0.6666666666666666,0.6623376623376623,0.7142857142857143,18.0,10.0,14.0,30.0,0.7004870129870129,0.6666666666666666,0.6313104189044039,0.36065573770491804,134.0,62.0,16.0,22.0,0.7138829215896885,0.7399693136129436,
pca64__linsvc_0.003__r4,pca64,linsvc_0.003,4.0,balanced_accuracy,0.5199999999999999,0.6526610644257703,0.653629792583281,0.651685393258427,117.0,55.0,69.0,116.0,0.6941546197360151,0.6526315789473685,0.6521867612293144,0.6346863468634686,100.0,44.0,55.0,86.0,0.6950354609929079,0.6527777777777778,0.6444805194805194,0.7058823529411765,17.0,11.0,14.0,30.0,0.6655844155844155,0.7564102564102564,0.6742749731471536,0.42424242424242425,156.0,40.0,17.0,21.0,0.7199248120300752,0.7555476735378815,
pca64__linsvc_0.003__r4,pca64,linsvc_0.003,4.0,accuracy,0.5199999999999999,0.6526610644257703,0.653629792583281,0.651685393258427,117.0,55.0,69.0,116.0,0.6941546197360151,0.6526315789473685,0.6521867612293144,0.6346863468634686,100.0,44.0,55.0,86.0,0.6950354609929079,0.6527777777777778,0.6444805194805194,0.7058823529411765,17.0,11.0,14.0,30.0,0.6655844155844155,0.7564102564102564,0.6742749731471536,0.42424242424242425,156.0,40.0,17.0,21.0,0.7199248120300752,0.7555476735378815,
pca64__linsvc_0.01__r1,pca64,linsvc_0.01,1.0,balanced_accuracy,0.5299999999999999,0.6330532212885154,0.6359365179132621,0.6112759643916914,123.0,49.0,82.0,103.0,0.6711502199874293,0.6807017543859649,0.6801122931442081,0.6591760299625468,106.0,38.0,53.0,88.0,0.7084810874704491,0.4444444444444444,0.474025974025974,0.42857142857142855,17.0,11.0,29.0,15.0,0.5040584415584415,0.7735042735042735,0.6420515574650913,0.39080459770114945,164.0,32.0,21.0,17.0,0.7083780880773362,0.5725605783977877,
pca64__linsvc_0.01__r1,pca64,linsvc_0.01,1.0,accuracy,0.5199999999999999,0.6330532212885154,0.6353236957888121,0.6180758017492711,120.0,52.0,79.0,106.0,0.6711502199874293,0.6807017543859649,0.6802600472813238,0.6642066420664207,104.0,40.0,51.0,90.0,0.7084810874704491,0.4444444444444444,0.4675324675324675,0.4444444444444444,16.0,12.0,28.0,16.0,0.5040584415584415,0.7393162393162394,0.6428571428571428,0.3838383838383838,154.0,42.0,19.0,19.0,0.7083780880773362,0.5659935332493472,
pca64__linsvc_0.01__r2,pca64,linsvc_0.01,2.0,balanced_accuracy,0.5299999999999999,0.6610644257703081,0.6648020113136393,0.6322188449848024,132.0,40.0,81.0,104.0,0.7003142677561283,0.6771929824561403,0.6761968085106382,0.640625,111.0,33.0,59.0,82.0,0.7115839243498818,0.5972222222222222,0.625,0.6027397260273972,21.0,7.0,22.0,22.0,0.6412337662337662,0.7777777777777778,0.6658163265306123,0.4222222222222222,163.0,33.0,19.0,19.0,0.7396616541353384,0.7346373524687478,
pca64__linsvc_0.01__r2,pca64,linsvc_0.01,2.0,accuracy,0.5299999999999999,0.6610644257703081,0.6648020113136393,0.6322188449848024,132.0,40.0,81.0,104.0,0.7003142677561283,0.6771929824561403,0.6761968085106382,0.640625,111.0,33.0,59.0,82.0,0.7115839243498818,0.5972222222222222,0.625,0.6027397260273972,21.0,7.0,22.0,22.0,0.6412337662337662,0.7777777777777778,0.6658163265306123,0.4222222222222222,163.0,33.0,19.0,19.0,0.7396616541353384,0.7346373524687478,
pca64__linsvc_0.01__r4,pca64,linsvc_0.01,4.0,balanced_accuracy,0.5599999999999999,0.6470588235294118,0.650879949717159,0.6158536585365854,130.0,42.0,84.0,101.0,0.6840351979886863,0.6666666666666666,0.6657062647754137,0.6303501945525292,109.0,35.0,60.0,81.0,0.6894700551615445,0.5694444444444444,0.6022727272727273,0.5633802816901409,21.0,7.0,24.0,20.0,0.6558441558441559,0.7905982905982906,0.6628625134264232,0.4235294117647059,167.0,29.0,20.0,18.0,0.7204618689581096,0.7088505434610086,
