n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc,delta_bacc,eval_scope,rule_name,base_model,pseudo_subset,signal,mode,threshold
696,9,0.01293103448275862,177,178,-1,4,5,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7442528735632183,0.7449660928534168,0.6941580756013745,0.7481481481481481,0.7417840375586855,316,110,68,202,0.8353069031472786,-0.00456442357850817,all_three_domains,prob_mean_core|quality_top20_internal|signal:mean_v143_v144_directional|pred_high_only|t=0.891220,prob_mean_core,quality_top20_internal,signal:mean_v143_v144_directional,pred_high_only,0.8912197156859449
23,1,0.043478260869565216,4,3,1,1,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8695652173913043,0.8416666666666667,0.8,0.75,0.9333333333333333,14,1,2,6,0.9166666666666667,0.0625,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.844945,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8449447100264762
285,59,0.20701754385964913,61,78,-17,21,38,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7263157894736842,0.7254728132387707,0.7,0.6453900709219859,0.8055555555555556,116,28,50,91,0.8737687155240348,-0.0610224586288417,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.844945,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8449447100264762
306,60,0.19607843137254902,65,83,-18,21,39,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7287581699346405,0.6485191637630662,0.484472049689441,0.47560975609756095,0.8214285714285714,184,40,43,39,0.818270905923345,-0.10589067944250874,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.844945,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8449447100264762
105,35,0.3333333333333333,51,24,27,31,4,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7714285714285715,0.7709097578870139,0.75,0.7659574468085106,0.7758620689655172,45,13,11,36,0.6661775495231108,0.23881144534115917,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.844945,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8449447100264762
696,154,0.22126436781609196,177,185,-8,73,81,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7341954022988506,0.7123369848721961,0.6421663442940039,0.6148148148148148,0.8098591549295775,345,81,104,166,0.8353069031472786,-0.03719353155972882,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.844945,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8449447100264762
23,1,0.043478260869565216,4,3,1,1,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8695652173913043,0.8416666666666667,0.8,0.75,0.9333333333333333,14,1,2,6,0.9166666666666667,0.0625,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.863480,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8634803877177151
285,43,0.15087719298245614,61,68,-7,18,25,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7614035087719299,0.7606382978723405,0.7404580152671756,0.6879432624113475,0.8333333333333334,120,24,44,97,0.8737687155240348,-0.02585697399527187,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.863480,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8634803877177151
306,46,0.1503267973856209,65,75,-10,18,28,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7549019607843137,0.6741071428571428,0.5222929936305732,0.5,0.8482142857142857,190,34,41,41,0.818270905923345,-0.08030270034843212,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.863480,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8634803877177151
105,33,0.3142857142857143,51,24,27,30,3,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7714285714285715,0.7709097578870139,0.75,0.7659574468085106,0.7758620689655172,45,13,11,36,0.6661775495231108,0.23881144534115917,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.863480,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8634803877177151
696,122,0.1752873563218391,177,167,10,66,56,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7600574712643678,0.7388888888888889,0.6757281553398058,0.6444444444444445,0.8333333333333334,355,71,96,174,0.8353069031472786,-0.010641627543035992,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.863480,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8634803877177151
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.895088,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8950880075172634
285,29,0.10175438596491228,61,62,-1,14,15,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7824561403508772,0.7819148936170213,0.7686567164179104,0.7304964539007093,0.8333333333333334,120,24,38,103,0.8737687155240348,-0.0045803782505910995,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.895088,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8950880075172634
306,31,0.10130718954248366,65,72,-7,12,19,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7647058823529411,0.6885344076655052,0.5443037974683544,0.524390243902439,0.8526785714285714,191,33,39,43,0.818270905923345,-0.0658754355400697,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.895088,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8950880075172634
105,22,0.20952380952380953,51,31,20,21,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7047619047619048,0.708547322083639,0.693069306930693,0.7446808510638298,0.6724137931034483,39,19,12,35,0.6661775495231108,0.1764490095377843,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.895088,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8950880075172634
696,82,0.11781609195402298,177,165,12,47,35,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7629310344827587,0.7459833072509129,0.6869070208728653,0.6703703703703704,0.8215962441314554,350,76,89,181,0.8353069031472786,-0.0035472091810120343,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.895088,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.8950880075172634
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.897545,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.897545307628689
285,28,0.09824561403508772,61,61,0,14,14,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7859649122807018,0.7854609929078014,0.7732342007434945,0.7375886524822695,0.8333333333333334,120,24,37,104,0.8737687155240348,-0.001034278959811008,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.897545,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.897545307628689
306,31,0.10130718954248366,65,72,-7,12,19,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7647058823529411,0.6885344076655052,0.5443037974683544,0.524390243902439,0.8526785714285714,191,33,39,43,0.818270905923345,-0.0658754355400697,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.897545,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.897545307628689
105,22,0.20952380952380953,51,31,20,21,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7047619047619048,0.708547322083639,0.693069306930693,0.7446808510638298,0.6724137931034483,39,19,12,35,0.6661775495231108,0.1764490095377843,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.897545,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.897545307628689
696,81,0.11637931034482758,177,164,13,47,34,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.764367816091954,0.7478351591027648,0.6893939393939394,0.674074074074074,0.8215962441314554,350,76,88,182,0.8353069031472786,-0.001695357329160152,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.897545,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.897545307628689
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.921200,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9211997318133457
285,20,0.07017543859649122,61,59,2,11,9,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7929824561403509,0.7927748226950355,0.7870036101083032,0.7730496453900709,0.8125,117,27,32,109,0.8737687155240348,0.006279550827423153,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.921200,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9211997318133457
306,22,0.0718954248366013,65,69,-4,9,13,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7745098039215687,0.7068270905923345,0.5714285714285714,0.5609756097560976,0.8526785714285714,191,33,36,46,0.818270905923345,-0.04758275261324041,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.921200,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9211997318133457
105,15,0.14285714285714285,51,38,13,14,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.638095238095238,0.644167278063096,0.6346153846153846,0.7021276595744681,0.5862068965517241,34,24,14,33,0.6661775495231108,0.11206896551724133,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.921200,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9211997318133457
696,57,0.08189655172413793,177,166,11,34,23,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7614942528735632,0.7495565988523736,0.6937269372693727,0.6962962962962963,0.8028169014084507,342,84,82,188,0.8353069031472786,2.6082420448658716e-05,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.921200,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9211997318133457
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936033,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9360331456082995
285,14,0.04912280701754386,61,65,-4,5,9,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7719298245614035,0.7719414893617021,0.7703180212014135,0.7730496453900709,0.7708333333333334,111,33,32,109,0.8737687155240348,-0.014553782505910218,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936033,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9360331456082995
306,16,0.05228758169934641,65,67,-2,7,9,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7810457516339869,0.7190222125435539,0.588957055214724,0.5853658536585366,0.8526785714285714,191,33,34,48,0.818270905923345,-0.035387630662021,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936033,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9360331456082995
105,11,0.10476190476190476,51,42,9,10,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6,0.6076669112252384,0.6037735849056604,0.6808510638297872,0.5344827586206896,31,27,15,32,0.6661775495231108,0.0755685986793837,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936033,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9360331456082995
696,41,0.05890804597701149,177,174,3,22,19,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.75,0.7408450704225351,0.6847826086956522,0.7,0.7816901408450704,333,93,81,189,0.8353069031472786,-0.008685446009389808,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936033,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9360331456082995
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936397,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9363968860636362
285,14,0.04912280701754386,61,65,-4,5,9,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7719298245614035,0.7719414893617021,0.7703180212014135,0.7730496453900709,0.7708333333333334,111,33,32,109,0.8737687155240348,-0.014553782505910218,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_directional|all_preds|t=0.936397,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_directional,all_preds,0.9363968860636362
