split,policy,n,control_n,control_rate,auto_n,auto_rate,remaining_error_n,auto_wrong_n,auto_fn_n,auto_fp_n,captured_wrong_n,captured_fn_n,captured_fp_n,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp,extra_control_n,extra_control_rate,extra_captured_wrong_n,extra_captured_fn_n,extra_captured_fp_n,candidate,rate
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r200,285,227,0.7964912280701755,58,0.20350877192982456,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,20.0,0.07017543859649122,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.2
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r225,285,229,0.8035087719298246,56,0.19649122807017544,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,22.0,0.07719298245614035,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.225
pseudo_third_to_old,v50_plus_ood_image_common5_mahalanobis_r250,285,232,0.8140350877192982,53,0.18596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,25.0,0.08771929824561403,0.0,0.0,0.0,ood_image_common5_mahalanobis,0.25
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r025,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,ood_image_common5_isolation,0.025
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r050,285,213,0.7473684210526316,72,0.25263157894736843,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,6.0,0.021052631578947368,0.0,0.0,0.0,ood_image_common5_isolation,0.05
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r075,285,214,0.7508771929824561,71,0.24912280701754386,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,7.0,0.02456140350877193,0.0,0.0,0.0,ood_image_common5_isolation,0.075
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r100,285,216,0.7578947368421053,69,0.24210526315789474,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,9.0,0.031578947368421054,0.0,0.0,0.0,ood_image_common5_isolation,0.1
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r125,285,221,0.775438596491228,64,0.22456140350877193,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,14.0,0.04912280701754386,0.0,0.0,0.0,ood_image_common5_isolation,0.125
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r150,285,222,0.7789473684210526,63,0.22105263157894736,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,15.0,0.05263157894736842,0.0,0.0,0.0,ood_image_common5_isolation,0.15
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r175,285,225,0.7894736842105263,60,0.21052631578947367,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,18.0,0.06315789473684211,0.0,0.0,0.0,ood_image_common5_isolation,0.175
