n,base_accuracy,base_balanced_accuracy,base_auc,auto_n,auto_rate,review_n,review_rate,fp_flip_n,fn_review_n,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,auto_accuracy,auto_balanced_accuracy,auto_f1,auto_sensitivity_high,auto_specificity_low,auto_tn,auto_fp,auto_fn,auto_tp,auto_auc,system_if_review_corrected_n,system_if_review_corrected_accuracy,system_if_review_corrected_balanced_accuracy,system_if_review_corrected_f1,system_if_review_corrected_sensitivity_high,system_if_review_corrected_specificity_low,system_if_review_corrected_tn,system_if_review_corrected_fp,system_if_review_corrected_fn,system_if_review_corrected_tp,system_if_review_corrected_auc,base_candidate,base_threshold,base_selection_score,fn_signal,fn_threshold,fp_low_signal,fp_threshold,scope
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,3,0,1,2,0,1,2,0,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,3,0,1,2,0,1,2,0,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,3,0,1,2,0,1,2,0,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,3,0,1,2,0,1,2,0,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,3,0,1,2,0,1,2,0,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,3,0,1,2,0,1,2,0,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,3,3,1,2,0,1,2,0,87.24%,86.67%,0.8337028824833703,0.8430493273542601,0.8904109589041096,325,40,35,188,0.9085693224399535,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.8879346378092556,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,4,3,1,3,0,1,3,0,87.24%,86.65%,0.8329621380846325,0.8423423423423423,0.8907103825136612,326,40,35,187,0.9133559789297494,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,4,3,1,3,0,1,3,0,87.24%,86.65%,0.8329621380846325,0.8423423423423423,0.8907103825136612,326,40,35,187,0.9141559592379265,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,579,97.97%,12,2.03%,5,12,1,4,0,1,4,0,87.05%,86.49%,0.8322147651006712,0.8416289592760181,0.888268156424581,318,40,35,186,0.9135468540660785,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.6308607530434369,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,578,97.80%,13,2.20%,5,13,1,4,0,1,4,0,87.02%,86.48%,0.8322147651006712,0.8416289592760181,0.8879551820728291,317,40,35,186,0.9136469067264916,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.644892168658409,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,574,97.12%,17,2.88%,4,17,1,3,0,1,3,0,86.93%,86.44%,0.8329621380846325,0.8423423423423423,0.8863636363636364,312,40,35,187,0.9135954135954136,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,574,97.12%,17,2.88%,4,17,1,3,0,1,3,0,86.93%,86.44%,0.8329621380846325,0.8423423423423423,0.8863636363636364,312,40,35,187,0.9144272113022113,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,7,34,1,6,0,1,6,0,86.54%,86.09%,0.8306997742663657,0.8401826484018264,0.8816568047337278,298,40,35,184,0.9158560968360756,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.913396860986547,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,7,45,1,6,0,1,6,0,86.26%,85.89%,0.8306997742663657,0.8401826484018264,0.8776758409785933,287,40,35,184,0.9160766899864551,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.913396860986547,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,82.40%,80.39%,87.48%,512,86.63%,79,13.37%,14,79,2,12,0,2,12,0,85.35%,84.39%,0.7989276139410187,0.8097826086956522,0.8780487804878049,288,40,35,149,0.8678751325556735,591,87.31%,86.72%,0.8337028824833703,0.8430493273542601,0.8913043478260869,328,40,35,188,0.838577208032755,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.2565531299202052,internal_old_third_rule_selected
591,82.40%,80.39%,87.48%,556,94.08%,35,5.92%,10,35,10,0,0,10,0,0,87.05%,85.54%,0.817258883248731,0.8009950248756219,0.9098591549295775,323,32,40,161,0.8990400112115479,591,87.82%,86.68%,0.8356164383561644,0.820627802690583,0.9130434782608695,336,32,40,183,0.8847972314291286,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,17,68,4,13,0,4,13,0,85.85%,85.37%,0.8271028037383178,0.8271028037383178,0.8802588996763754,272,37,37,177,0.894058312917763,591,87.48%,86.68%,0.8340807174887892,0.8340807174887892,0.8994565217391305,331,37,37,186,0.8892571651394036,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,min_all6,0.15327316317371803,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,11,65,2,9,0,2,9,0,85.74%,85.39%,0.8283752860411899,0.8341013824884793,0.8737864077669902,270,39,36,181,0.8963730183586118,591,87.31%,86.63%,0.8329621380846325,0.8385650224215246,0.8940217391304348,329,39,36,187,0.8925594657828038,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,min_all6,0.11331519509839712,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,3,3,0,3,0,0,3,0,87.07%,86.52%,0.8311111111111111,0.8423423423423423,0.8879781420765027,325,41,35,187,0.9139467336188648,591,87.14%,86.58%,0.831858407079646,0.8430493273542601,0.8885869565217391,327,41,35,188,0.9136405732111522,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,574,97.12%,17,2.88%,3,17,0,3,0,0,3,0,86.76%,86.29%,0.8311111111111111,0.8423423423423423,0.8835227272727273,311,41,35,187,0.9141968673218674,591,87.14%,86.58%,0.831858407079646,0.8430493273542601,0.8885869565217391,327,41,35,188,0.9136405732111522,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,11,34,3,8,0,3,8,0,86.54%,85.93%,0.8291571753986332,0.8310502283105022,0.8875739644970414,300,38,37,182,0.9155318689038393,591,87.31%,86.54%,0.8322147651006712,0.8340807174887892,0.8967391304347826,330,38,37,186,0.9131044063170208,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,robust_prob,0.3959889528559579,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,11,45,3,8,0,3,8,0,86.26%,85.74%,0.8291571753986332,0.8310502283105022,0.8837920489296636,289,38,37,182,0.9157415553042046,591,87.31%,86.54%,0.8322147651006712,0.8340807174887892,0.8967391304347826,330,38,37,186,0.9131044063170208,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,robust_prob,0.3959889528559579,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.8800374473486996,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.7151181623745764,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.8598471842740747,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.4914212766861036,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.7845024789511741,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.911101603949892,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,591,100.00%,0,0.00%,4,0,1,3,0,1,3,0,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.9435052814380264,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,4,3,1,3,0,1,3,0,87.07%,86.45%,0.8311111111111111,0.8385650224215246,0.8904109589041096,325,40,36,187,0.9134344861477977,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.8879346378092556,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,4,3,1,3,0,1,3,0,87.07%,86.45%,0.8311111111111111,0.8385650224215246,0.8904109589041096,325,40,36,187,0.9142453467657718,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.8879346378092556,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,588,99.49%,3,0.51%,5,3,1,4,0,1,4,0,87.07%,86.43%,0.8303571428571429,0.8378378378378378,0.8907103825136612,326,40,36,186,0.9128759907448432,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.7402196600426076,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,574,97.12%,17,2.88%,5,17,1,4,0,1,4,0,86.76%,86.21%,0.8303571428571429,0.8378378378378378,0.8863636363636364,312,40,36,186,0.9131347256347256,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.7696537062944722,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,559,94.59%,32,5.41%,7,32,1,6,0,1,6,0,86.40%,85.92%,0.8288288288288288,0.8363636363636363,0.8820058997050148,299,40,36,184,0.9136095467953876,591,87.14%,86.49%,0.8311111111111111,0.8385650224215246,0.8913043478260869,328,40,36,187,0.913396860986547,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,17,35,4,13,0,4,13,0,86.51%,85.74%,0.8251748251748252,0.8232558139534883,0.8914956011730205,304,37,38,177,0.8959626270203913,591,87.31%,86.45%,0.8314606741573034,0.8295964125560538,0.8994565217391305,331,37,38,185,0.8892571651394036,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.15327316317371803,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,17,76,4,13,0,4,13,0,85.44%,85.00%,0.8251748251748252,0.8232558139534883,0.8766666666666667,263,37,38,177,0.8947751937984495,591,87.31%,86.45%,0.8314606741573034,0.8295964125560538,0.8994565217391305,331,37,38,185,0.8892571651394036,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,min_all6,0.15327316317371803,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,10,34,2,8,0,2,8,0,86.36%,85.78%,0.8272727272727273,0.8310502283105022,0.8846153846153846,299,39,37,182,0.9145997135986599,591,87.14%,86.41%,0.8303571428571429,0.8340807174887892,0.8940217391304348,329,39,37,186,0.9120930005849095,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,prob_mean_core,0.3241438788821058,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,10,45,2,8,0,2,8,0,86.08%,85.59%,0.8272727272727273,0.8310502283105022,0.8807339449541285,288,39,37,182,0.9148618267632972,591,87.14%,86.41%,0.8303571428571429,0.8340807174887892,0.8940217391304348,329,39,37,186,0.9120930005849095,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,prob_mean_core,0.3241438788821058,internal_old_third_rule_selected
591,78.68%,78.55%,86.00%,566,95.77%,25,4.23%,34,25,33,1,0,33,1,0,86.22%,85.66%,0.8160377358490566,0.8357487922705314,0.8774373259052924,315,44,34,173,0.9009998250642552,591,86.80%,86.40%,0.8289473684210527,0.8475336322869955,0.8804347826086957,324,44,34,189,0.8868444141158122,prob_mean_core,0.49499999999999994,0.7855149639305907,stack_gb_d2_multiview,0.4914212766861036,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
