policy,family,name,budget,base_budget,addon_candidate,addon_rate,dev_accuracy,dev_balanced_accuracy,dev_sensitivity,dev_specificity,dev_precision,dev_f1,dev_tn,dev_fp,dev_fn,dev_tp,dev_review_n,dev_review_rate,dev_captured_wrong_n,dev_captured_fn_n,dev_captured_fp_n,dev_remaining_error_n,dev_review_precision_vs_p2_error,external_accuracy,external_balanced_accuracy,external_sensitivity,external_specificity,external_precision,external_f1,external_tn,external_fp,external_fn,external_tp,external_review_n,external_review_rate,external_captured_wrong_n,external_captured_fn_n,external_captured_fp_n,external_remaining_error_n,external_review_precision_vs_p2_error
single_rank::rank_direction::budget=0.550,single_rank,rank_direction,0.55,,,,0.9644670050761421,0.9599824527198284,0.9417040358744395,0.9782608695652174,0.963302752293578,0.9523809523809524,360,8,13,210,325,0.5499153976311336,70,23,47,21,0.2153846153846154,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,59,0.5462962962962963,23,10,13,9,0.3898305084745763
single_rank::rank_direction::budget=0.575,single_rank,rank_direction,0.575,,,,0.9678510998307953,0.9635833008383701,0.9461883408071748,0.9809782608695652,0.9678899082568807,0.9569160997732425,361,7,12,211,340,0.5752961082910322,72,24,48,19,0.21176470588235294,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
single_rank::rank_direction::budget=0.600,single_rank,rank_direction,0.6,,,,0.9695431472081218,0.9658254533047377,0.9506726457399103,0.9809782608695652,0.9680365296803652,0.9592760180995475,361,7,11,212,355,0.6006768189509306,73,25,48,18,0.2056338028169014,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,65,0.6018518518518519,24,10,14,8,0.36923076923076925
single_rank::rank_direction::budget=0.625,single_rank,rank_direction,0.625,,,,0.9695431472081218,0.9658254533047377,0.9506726457399103,0.9809782608695652,0.9680365296803652,0.9592760180995475,361,7,11,212,369,0.6243654822335025,73,25,48,18,0.1978319783197832,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,68,0.6296296296296297,26,11,15,6,0.38235294117647056
single_rank::rank_direction::budget=0.650,single_rank,rank_direction,0.65,,,,0.9729272419627749,0.9685428446090856,0.9506726457399103,0.9864130434782609,0.9769585253456221,0.9636363636363637,363,5,11,212,384,0.649746192893401,75,25,50,16,0.1953125,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,70,0.6481481481481481,26,11,15,6,0.37142857142857144
single_rank::rank_direction::budget=0.675,single_rank,rank_direction,0.675,,,,0.9780033840947546,0.9752693020081887,0.9641255605381166,0.9864130434782609,0.9772727272727273,0.9706546275395034,363,5,8,215,399,0.6751269035532995,78,28,50,13,0.19548872180451127,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,73,0.6759259259259259,27,12,15,5,0.3698630136986301
single_rank::rank_direction::budget=0.700,single_rank,rank_direction,0.7,,,,0.9830795262267343,0.9819957594072919,0.9775784753363229,0.9864130434782609,0.9775784753363229,0.9775784753363229,363,5,5,218,414,0.700507614213198,81,31,50,10,0.1956521739130435,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,76,0.7037037037037037,28,13,15,4,0.3684210526315789
single_rank::rank_direction::budget=0.725,single_rank,rank_direction,0.725,,,,0.9847715736040609,0.9833544550594657,0.9775784753363229,0.9891304347826086,0.9819819819819819,0.9797752808988766,364,4,5,218,428,0.7241962774957699,82,31,51,9,0.19158878504672897,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,78,0.7222222222222222,28,13,15,4,0.358974358974359
single_rank::rank_direction::budget=0.750,single_rank,rank_direction,0.75,,,,0.988155668358714,0.9869553031780074,0.9820627802690582,0.9918478260869565,0.9864864864864865,0.9842696629213483,365,3,4,219,443,0.7495769881556683,84,32,52,7,0.18961625282167044,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,81,0.75,29,14,15,3,0.35802469135802467
single_rank::rank_direction::budget=0.775,single_rank,rank_direction,0.775,,,,0.9932318104906938,0.9936817605771106,0.9955156950672646,0.9918478260869565,0.9866666666666667,0.9910714285714286,365,3,1,222,458,0.7749576988155669,87,35,52,4,0.18995633187772926,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,84,0.7777777777777778,29,14,15,3,0.34523809523809523
single_rank::rank_direction::budget=0.800,single_rank,rank_direction,0.8,,,,0.9949238578680203,0.9950404562292845,0.9955156950672646,0.9945652173913043,0.9910714285714286,0.9932885906040269,366,2,1,222,473,0.8003384094754653,88,35,53,3,0.18604651162790697,0.9814814814814815,0.9811649808161842,0.9787234042553191,0.9836065573770492,0.9787234042553191,0.9787234042553191,60,1,1,46,86,0.7962962962962963,30,14,16,2,0.3488372093023256
single_rank::rank_direction_by_pred::budget=0.350,single_rank,rank_direction_by_pred,0.35,,,,0.9407783417935702,0.9365434295184246,0.9192825112107623,0.9538043478260869,0.9234234234234234,0.9213483146067416,351,17,18,205,207,0.350253807106599,56,18,38,35,0.27053140096618356,0.8611111111111112,0.8599581444018137,0.851063829787234,0.8688524590163934,0.8333333333333334,0.8421052631578947,53,8,7,40,38,0.35185185185185186,17,8,9,15,0.4473684210526316
single_rank::rank_direction_by_pred::budget=0.375,single_rank,rank_direction_by_pred,0.375,,,,0.9458544839255499,0.9415029732891402,0.9237668161434978,0.9592391304347826,0.9321266968325792,0.9279279279279279,353,15,17,206,222,0.3756345177664975,59,19,40,32,0.26576576576576577,0.8703703703703703,0.8681548657132891,0.851063829787234,0.8852459016393442,0.851063829787234,0.8510638297872339,54,7,7,40,40,0.37037037037037035,18,8,10,14,0.45
single_rank::rank_direction_by_pred::budget=0.400,single_rank,rank_direction_by_pred,0.4,,,,0.949238578680203,0.9451038214076819,0.9282511210762332,0.9619565217391305,0.9366515837104072,0.9324324324324325,354,14,16,207,236,0.3993231810490694,61,20,41,30,0.2584745762711864,0.8796296296296297,0.8763515870247646,0.851063829787234,0.9016393442622951,0.8695652173913043,0.8602150537634409,55,6,7,40,43,0.39814814814814814,19,8,11,13,0.4418604651162791
single_rank::rank_direction_by_pred::budget=0.425,single_rank,rank_direction_by_pred,0.425,,,,0.9509306260575296,0.9473459738740495,0.9327354260089686,0.9619565217391305,0.9369369369369369,0.9348314606741573,354,14,15,208,251,0.42470389170896783,62,21,41,29,0.24701195219123506,0.8981481481481481,0.8951866062085805,0.8723404255319149,0.9180327868852459,0.8913043478260869,0.8817204301075269,56,5,6,41,46,0.42592592592592593,21,9,12,11,0.45652173913043476
single_rank::rank_direction_by_pred::budget=0.450,single_rank,rank_direction_by_pred,0.45,,,,0.9509306260575296,0.9473459738740495,0.9327354260089686,0.9619565217391305,0.9369369369369369,0.9348314606741573,354,14,15,208,266,0.4500846023688663,62,21,41,29,0.23308270676691728,0.8981481481481481,0.8951866062085805,0.8723404255319149,0.9180327868852459,0.8913043478260869,0.8817204301075269,56,5,6,41,49,0.4537037037037037,21,9,12,11,0.42857142857142855
single_rank::rank_direction_by_pred::budget=0.475,single_rank,rank_direction_by_pred,0.475,,,,0.9526226734348562,0.9487046695262235,0.9327354260089686,0.9646739130434783,0.9411764705882353,0.9369369369369369,355,13,15,208,281,0.4754653130287648,63,21,42,28,0.22419928825622776,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,51,0.4722222222222222,22,9,13,10,0.43137254901960786
single_rank::rank_direction_by_pred::budget=0.500,single_rank,rank_direction_by_pred,0.5,,,,0.9543147208121827,0.9500633651783974,0.9327354260089686,0.967391304347826,0.9454545454545454,0.9390519187358917,356,12,15,208,296,0.5008460236886633,64,21,43,27,0.21621621621621623,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,54,0.5,22,9,13,10,0.4074074074074074
single_rank::rank_direction_by_pred::budget=0.525,single_rank,rank_direction_by_pred,0.525,,,,0.9644670050761421,0.9599824527198284,0.9417040358744395,0.9782608695652174,0.963302752293578,0.9523809523809524,360,8,13,210,310,0.5245346869712352,70,23,47,21,0.22580645161290322,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,57,0.5277777777777778,23,10,13,9,0.40350877192982454
single_rank::rank_direction_by_pred::budget=0.550,single_rank,rank_direction_by_pred,0.55,,,,0.9661590524534687,0.9613411483720024,0.9417040358744395,0.9809782608695652,0.967741935483871,0.9545454545454546,361,7,13,210,325,0.5499153976311336,71,23,48,20,0.21846153846153846,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,59,0.5462962962962963,23,10,13,9,0.3898305084745763
single_rank::rank_direction_by_pred::budget=0.575,single_rank,rank_direction_by_pred,0.575,,,,0.9695431472081218,0.9640585396763501,0.9417040358744395,0.9864130434782609,0.9767441860465116,0.9589041095890412,363,5,13,210,340,0.5752961082910322,73,23,50,18,0.21470588235294116,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,62,0.5740740740740741,24,10,14,8,0.3870967741935484
single_rank::rank_direction_by_pred::budget=0.600,single_rank,rank_direction_by_pred,0.6,,,,0.9712351945854484,0.9663006921427179,0.9461883408071748,0.9864130434782609,0.9768518518518519,0.9612756264236901,363,5,12,211,355,0.6006768189509306,74,24,50,17,0.2084507042253521,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,65,0.6018518518518519,24,10,14,8,0.36923076923076925
single_rank::rank_direction_by_pred::budget=0.625,single_rank,rank_direction_by_pred,0.625,,,,0.9729272419627749,0.9685428446090856,0.9506726457399103,0.9864130434782609,0.9769585253456221,0.9636363636363637,363,5,11,212,369,0.6243654822335025,75,25,50,16,0.2032520325203252,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,68,0.6296296296296297,26,11,15,6,0.38235294117647056
single_rank::rank_direction_by_pred::budget=0.650,single_rank,rank_direction_by_pred,0.65,,,,0.9763113367174281,0.9712602359134335,0.9506726457399103,0.9918478260869565,0.986046511627907,0.9680365296803654,365,3,11,212,384,0.649746192893401,77,25,52,14,0.20052083333333334,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,70,0.6481481481481481,26,11,15,6,0.37142857142857144
single_rank::rank_direction_by_pred::budget=0.675,single_rank,rank_direction_by_pred,0.675,,,,0.9763113367174281,0.9712602359134335,0.9506726457399103,0.9918478260869565,0.986046511627907,0.9680365296803654,365,3,11,212,399,0.6751269035532995,77,25,52,14,0.19298245614035087,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,73,0.6759259259259259,27,12,15,5,0.3698630136986301
single_rank::rank_direction_by_pred::budget=0.700,single_rank,rank_direction_by_pred,0.7,,,,0.9780033840947546,0.9726189315656073,0.9506726457399103,0.9945652173913043,0.9906542056074766,0.9702517162471396,366,2,11,212,414,0.700507614213198,78,25,53,13,0.18840579710144928,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,76,0.7037037037037037,28,13,15,4,0.3684210526315789
single_rank::rank_direction_by_pred::budget=0.725,single_rank,rank_direction_by_pred,0.725,,,,0.9847715736040609,0.9798206278026906,0.9596412556053812,1.0,1.0,0.9794050343249427,368,0,9,214,428,0.7241962774957699,82,27,55,9,0.19158878504672897,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,78,0.7222222222222222,28,13,15,4,0.358974358974359
single_rank::rank_direction_by_pred::budget=0.750,single_rank,rank_direction_by_pred,0.75,,,,0.9898477157360406,0.9865470852017937,0.9730941704035875,1.0,1.0,0.9863636363636364,368,0,6,217,443,0.7495769881556683,85,30,55,6,0.19187358916478556,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,81,0.75,28,13,15,4,0.345679012345679
single_rank::rank_direction_by_pred::budget=0.775,single_rank,rank_direction_by_pred,0.775,,,,0.9915397631133672,0.9887892376681615,0.9775784753363229,1.0,1.0,0.9886621315192743,368,0,5,218,458,0.7749576988155669,86,31,55,5,0.18777292576419213,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,84,0.7777777777777778,29,14,15,3,0.34523809523809523
single_rank::rank_direction_by_pred::budget=0.800,single_rank,rank_direction_by_pred,0.8,,,,0.9932318104906938,0.9910313901345291,0.9820627802690582,1.0,1.0,0.9909502262443438,368,0,4,219,473,0.8003384094754653,87,32,55,4,0.1839323467230444,0.9814814814814815,0.9811649808161842,0.9787234042553191,0.9836065573770492,0.9787234042553191,0.9787234042553191,60,1,1,46,86,0.7962962962962963,30,14,16,2,0.3488372093023256
single_rank::pred_low_rank_fn::budget=0.350,single_rank,pred_low_rank_fn,0.35,,,,0.8866328257191202,0.8983659095340222,0.9461883408071748,0.8505434782608695,0.793233082706767,0.8629856850715746,313,55,12,211,207,0.350253807106599,24,24,0,67,0.11594202898550725,0.8055555555555556,0.8181025462155563,0.9148936170212766,0.7213114754098361,0.7166666666666667,0.8037383177570094,44,17,4,43,38,0.35185185185185186,11,11,0,21,0.2894736842105263
single_rank::pred_low_rank_fn::budget=0.375,single_rank,pred_low_rank_fn,0.375,,,,0.8883248730964467,0.9006080620003899,0.9506726457399103,0.8505434782608695,0.7940074906367042,0.8653061224489796,313,55,11,212,222,0.3756345177664975,25,25,0,66,0.11261261261261261,0.8148148148148148,0.8287408440878967,0.9361702127659575,0.7213114754098361,0.7213114754098361,0.8148148148148149,44,17,3,44,40,0.37037037037037035,12,12,0,20,0.3
single_rank::pred_low_rank_fn::budget=0.400,single_rank,pred_low_rank_fn,0.4,,,,0.8883248730964467,0.9006080620003899,0.9506726457399103,0.8505434782608695,0.7940074906367042,0.8653061224489796,313,55,11,212,236,0.3993231810490694,25,25,0,66,0.1059322033898305,0.8240740740740741,0.8393791419602372,0.9574468085106383,0.7213114754098361,0.7258064516129032,0.8256880733944956,44,17,2,45,43,0.39814814814814814,13,13,0,19,0.3023255813953488
single_rank::pred_low_rank_fn::budget=0.425,single_rank,pred_low_rank_fn,0.425,,,,0.8917089678510999,0.9050923669331253,0.9596412556053812,0.8505434782608695,0.7955390334572491,0.8699186991869918,313,55,9,214,251,0.42470389170896783,27,27,0,64,0.10756972111553785,0.8333333333333334,0.8500174398325776,0.9787234042553191,0.7213114754098361,0.7301587301587301,0.8363636363636363,44,17,1,46,46,0.42592592592592593,14,14,0,18,0.30434782608695654
single_rank::pred_low_rank_fn::budget=0.450,single_rank,pred_low_rank_fn,0.45,,,,0.8984771573604061,0.9140609767985962,0.9775784753363229,0.8505434782608695,0.7985347985347986,0.8790322580645162,313,55,5,218,266,0.4500846023688663,31,31,0,60,0.11654135338345864,0.8333333333333334,0.8500174398325776,0.9787234042553191,0.7213114754098361,0.7301587301587301,0.8363636363636363,44,17,1,46,49,0.4537037037037037,14,14,0,18,0.2857142857142857
single_rank::pred_low_rank_fn::budget=0.475,single_rank,pred_low_rank_fn,0.475,,,,0.9001692047377327,0.9163031292649639,0.9820627802690582,0.8505434782608695,0.7992700729927007,0.8812877263581489,313,55,4,219,281,0.4754653130287648,32,32,0,59,0.11387900355871886,0.8333333333333334,0.8500174398325776,0.9787234042553191,0.7213114754098361,0.7301587301587301,0.8363636363636363,44,17,1,46,51,0.4722222222222222,14,14,0,18,0.27450980392156865
single_rank::pred_low_rank_fn::budget=0.500,single_rank,pred_low_rank_fn,0.5,,,,0.9035532994923858,0.9207874341976994,0.9910313901345291,0.8505434782608695,0.8007246376811594,0.8857715430861722,313,55,2,221,296,0.5008460236886633,34,34,0,57,0.11486486486486487,0.8333333333333334,0.8500174398325776,0.9787234042553191,0.7213114754098361,0.7301587301587301,0.8363636363636363,44,17,1,46,54,0.5,14,14,0,18,0.25925925925925924
single_rank::pred_low_rank_fn::budget=0.525,single_rank,pred_low_rank_fn,0.525,,,,0.9052453468697124,0.923029586664067,0.9955156950672646,0.8505434782608695,0.8014440433212996,0.8879999999999999,313,55,1,222,310,0.5245346869712352,35,35,0,56,0.11290322580645161,0.8333333333333334,0.8500174398325776,0.9787234042553191,0.7213114754098361,0.7301587301587301,0.8363636363636363,44,17,1,46,57,0.5277777777777778,14,14,0,18,0.24561403508771928
single_rank::pred_low_rank_fn::budget=0.550,single_rank,pred_low_rank_fn,0.55,,,,0.9052453468697124,0.923029586664067,0.9955156950672646,0.8505434782608695,0.8014440433212996,0.8879999999999999,313,55,1,222,325,0.5499153976311336,35,35,0,56,0.1076923076923077,0.8425925925925926,0.860655737704918,1.0,0.7213114754098361,0.734375,0.8468468468468469,44,17,0,47,59,0.5462962962962963,15,15,0,17,0.2542372881355932
single_rank::pred_low_rank_fn::budget=0.575,single_rank,pred_low_rank_fn,0.575,,,,0.9052453468697124,0.923029586664067,0.9955156950672646,0.8505434782608695,0.8014440433212996,0.8879999999999999,313,55,1,222,340,0.5752961082910322,35,35,0,56,0.10294117647058823,0.8425925925925926,0.860655737704918,1.0,0.7213114754098361,0.734375,0.8468468468468469,44,17,0,47,62,0.5740740740740741,15,15,0,17,0.24193548387096775
single_rank::pred_low_rank_fn::budget=0.600,single_rank,pred_low_rank_fn,0.6,,,,0.9120135363790186,0.9293478260869565,1.0,0.8586956521739131,0.8109090909090909,0.895582329317269,316,52,0,223,355,0.6006768189509306,39,36,3,52,0.10985915492957747,0.8425925925925926,0.860655737704918,1.0,0.7213114754098361,0.734375,0.8468468468468469,44,17,0,47,65,0.6018518518518519,15,15,0,17,0.23076923076923078
