accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,mode,corrector,route_col,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_ridge,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_extra_reg,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_extra_reg,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_extra_reg,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8542159180457052,nested_route,dino_student_teacher_prob_extra_reg,route_score__best41_fn__model_visible__extra,8,0.028070175438596492,277,0.851985559566787,0.25,4,0.06153846153846154,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_extra_reg,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_extra_reg,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8315789473684211,0.8314125295508275,0.8273381294964028,122,22,26,115,0.8359436564223799,nested_route,dino_student_teacher_pred_logreg_c01,route_score__best41_fn__model_visible__extra,7,0.02456140350877193,278,0.8489208633093526,0.14285714285714285,4,0.06153846153846154,1,2,-1
0.8280701754385965,0.8278664302600472,0.8231046931407943,122,22,27,114,0.8475669818754925,nested_route,dino_student_true_rf,route_score__best41_fn__model_visible__extra,11,0.03859649122807018,274,0.8467153284671532,0.36363636363636365,5,0.07692307692307693,0,2,-2
0.8210526315789474,0.8207003546099291,0.8131868131868132,123,21,30,111,0.829442474389283,nested_route,dino_student_teacher_prob_ridge,route_score__best41_fp__model_visible__logreg,9,0.031578947368421054,276,0.8405797101449275,0.2222222222222222,9,0.13846153846153847,0,4,-4
0.8175438596491228,0.8174497635933806,0.8142857142857143,119,25,27,114,0.8451044129235619,nested_route,dino_student_teacher_prob_ridge,route_score__best41_wrong__model_visible__extra,20,0.07017543859649122,265,0.8603773584905661,0.25,14,0.2153846153846154,3,8,-5
0.8175438596491228,0.8171542553191489,0.8088235294117647,123,21,31,110,0.8160953506698188,nested_route,dino_student_true_logreg_c003,route_score__best41_fp__model_visible__logreg,9,0.031578947368421054,276,0.8405797101449275,0.1111111111111111,9,0.13846153846153847,0,5,-5
0.8140350877192982,0.8140514184397163,0.8127208480565371,117,27,26,115,0.8348108747044917,nested_route,dino_student_teacher_prob_ridge,route_score__best41_fn__model_visible__logreg,10,0.03508771929824561,275,0.8363636363636363,0.2,5,0.07692307692307693,1,7,-6
