accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,apply_scope,routed_n,routed_acc,pass_acc,rescue_n,hurt_n,net_rescue,mode,corrector,feature_set,train_scope,classifier,c,corrector_all_acc,corrector_all_bacc
0.32280701754385965,0.32328605200945626,0.3501683501683502,40,104,89,52,0.2816686367218282,all,285,0.32280701754385965,,26,172,-146,oracle_scope,dino_model_non_easy_extra,dino_model,non_easy,extra,0.1,0.32280701754385965,0.32328605200945626
0.32280701754385965,0.32254728132387706,0.30324909747292417,50,94,99,42,0.34446414499605993,all,285,0.32280701754385965,,30,176,-146,oracle_scope,model_hard_all_logreg_c03,model,hard_all,logreg,0.3,0.32280701754385965,0.32254728132387706
0.3192982456140351,0.31877955082742315,0.2814814814814815,53,91,103,38,0.30993892828999214,all,285,0.3192982456140351,,32,179,-147,oracle_scope,model_hard_all_logreg_c003,model,hard_all,logreg,0.03,0.3192982456140351,0.31877955082742315
0.3157894736842105,0.3158244680851064,0.3157894736842105,45,99,96,45,0.25975177304964536,all,285,0.3157894736842105,,19,167,-148,oracle_scope,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.3157894736842105,0.31530732860520094,0.28044280442804426,52,92,103,38,0.2589883766745469,all,285,0.3157894736842105,,33,181,-148,oracle_scope,model_hard_all_extra,model,hard_all,extra,0.1,0.3157894736842105,0.31530732860520094
0.3087719298245614,0.3087322695035461,0.303886925795053,45,99,98,43,0.23167848699763594,all,285,0.3087719298245614,,34,184,-150,oracle_scope,dino_model_hard_all_logreg_c01,dino_model,hard_all,logreg,0.1,0.3087719298245614,0.3087322695035461
0.30526315789473685,0.3048906619385343,0.2773722627737226,49,95,103,38,0.2848207249802994,all,285,0.30526315789473685,,33,184,-151,oracle_scope,model_hard_all_logreg_c001,model,hard_all,logreg,0.01,0.30526315789473685,0.3048906619385343
0.3017543859649123,0.30149231678487,0.2815884476534296,47,97,102,39,0.21719858156028368,all,285,0.3017543859649123,,35,187,-152,oracle_scope,dino_model_hard_all_extra,dino_model,hard_all,extra,0.1,0.3017543859649123,0.30149231678487
0.2982456140350877,0.2980200945626478,0.2805755395683453,46,98,102,39,0.22660559495665877,all,285,0.2982456140350877,,34,187,-153,oracle_scope,dino_model_hard_all_logreg_c003,dino_model,hard_all,logreg,0.03,0.2982456140350877,0.2980200945626478
0.29473684210526313,0.2947695035460993,0.29473684210526313,42,102,99,42,0.24010047281323874,all,285,0.29473684210526313,,36,190,-154,oracle_scope,model_hard_core_logreg_c01,model,hard_core,logreg,0.1,0.29473684210526313,0.2947695035460993
0.2912280701754386,0.291371158392435,0.2986111111111111,40,104,98,43,0.2352738376674547,all,285,0.2912280701754386,,37,192,-155,oracle_scope,model_hard_core_logreg_c003,model,hard_core,logreg,0.03,0.2912280701754386,0.291371158392435
0.2912280701754386,0.29129728132387706,0.2937062937062937,41,103,99,42,0.22941292356185977,all,285,0.2912280701754386,,37,192,-155,oracle_scope,model_hard_core_logreg_c001,model,hard_core,logreg,0.01,0.2912280701754386,0.29129728132387706
0.2912280701754386,0.29129728132387706,0.2937062937062937,41,103,99,42,0.24231678486997635,all,285,0.2912280701754386,,35,190,-155,oracle_scope,model_hard_core_logreg_c03,model,hard_core,logreg,0.3,0.2912280701754386,0.29129728132387706
0.2912280701754386,0.29129728132387706,0.2937062937062937,41,103,99,42,0.2285756501182033,all,285,0.2912280701754386,,35,190,-155,oracle_scope,model_hard_core_extra,model,hard_core,extra,0.1,0.2912280701754386,0.29129728132387706
0.2912280701754386,0.29114952718676124,0.28368794326241137,43,101,101,40,0.2338455476753349,all,285,0.2912280701754386,,34,189,-155,oracle_scope,dino_model_hard_all_logreg_c03,dino_model,hard_all,logreg,0.3,0.2912280701754386,0.29114952718676124
0.28421052631578947,0.2847222222222222,0.31543624161073824,34,110,94,47,0.22059692671394798,all,285,0.28421052631578947,,34,191,-157,oracle_scope,dino_model_hard_all_logreg_c001,dino_model,hard_all,logreg,0.01,0.28421052631578947,0.2847222222222222
0.2807017543859649,0.2809544917257683,0.29553264604810997,37,107,98,43,0.20483648542159177,all,285,0.2807017543859649,,37,195,-158,oracle_scope,dino_model_hard_core_extra,dino_model,hard_core,extra,0.1,0.2807017543859649,0.2809544917257683
0.25263157894736843,0.2522163120567376,0.21978021978021978,42,102,111,30,0.177058707643814,all,285,0.25263157894736843,,36,202,-166,oracle_scope,dino_model_hard_core_logreg_c03,dino_model,hard_core,logreg,0.3,0.25263157894736843,0.2522163120567376
0.24912280701754386,0.24867021276595747,0.21323529411764705,42,102,112,29,0.17651694247438926,all,285,0.24912280701754386,,35,202,-167,oracle_scope,dino_model_hard_core_logreg_c01,dino_model,hard_core,logreg,0.1,0.24912280701754386,0.24867021276595747
0.24912280701754386,0.24859633569739953,0.2074074074074074,43,101,113,28,0.17587667454688732,all,285,0.24912280701754386,,34,201,-167,oracle_scope,dino_model_hard_core_logreg_c003,dino_model,hard_core,logreg,0.03,0.24912280701754386,0.24859633569739953
0.24912280701754386,0.24844858156028368,0.19548872180451127,45,99,115,26,0.17410362490149725,all,285,0.24912280701754386,,34,201,-167,oracle_scope,dino_model_hard_core_logreg_c001,dino_model,hard_core,logreg,0.01,0.24912280701754386,0.24844858156028368
